id,publicAddress,ensName,name,profilePicture,discussionThread,incentiveOptedIn,votingPower,discourseHandles,participationRate,participationRatePercent,totalParticipation,payment,bonusPoint,updated,snapshotVoting,onChainVoting,communicatingRationale,commentingProposal,securityCouncilVotePenalty,securityPenaltyBreakdown,votingPowerMultiplier,votingPowerAverage,votingPowerBreakdown,monthlyCalls,biweeklyCalls,delegateFeedback
7973,0x731a4091f904d6269a3a929e2a06101b579f7c89,,,,,FALSE,19445,[],6.00,30,31.00,1550,0,,"{""score"":""0.00"",""tn"":40,""rn"":0}","{""score"":""25.00"",""tn"":3,""rn"":3}","{""score"":""0.00"",""tn"":27,""rn"":0,""breakdown"":{}}","{""score"":0,""tn"":0,""rn"":0}",,,,,null,,,null
7996,0xc37b40abdb939635068d3c5f13e7faf686f03b65,yabir.eth,,,,FALSE,87806,[],11.80,59,29.22,1461,0,,"{""score"":""0.75"",""tn"":40,""rn"":2}","{""score"":""16.67"",""tn"":3,""rn"":2}","{""score"":""0.00"",""tn"":27,""rn"":0,""breakdown"":{}}","{""score"":0,""tn"":0,""rn"":0}",,,,,null,,,null
7952,0x2e3bef6830ae84bb4225d318f9f61b6b88c147bf,,Camelot,,,FALSE,12163560,"[""camelot""]",6.60,33,28.90,1445,0,,"{""score"":""5.63"",""tn"":40,""rn"":15}","{""score"":""16.67"",""tn"":3,""rn"":2}","{""score"":""0.00"",""tn"":27,""rn"":0,""breakdown"":{}}","{""score"":0,""tn"":0,""rn"":0}",,,,,null,,,null
7999,0xcdd6ec239116c84b87916dceef93d92ae0b64c1f,memento7mori.eth,,,,FALSE,0,[],7.40,37,24.07,1203.5,0,,"{""score"":""0.00"",""tn"":40,""rn"":0}","{""score"":""16.67"",""tn"":3,""rn"":2}","{""score"":""0.00"",""tn"":27,""rn"":0,""breakdown"":{}}","{""score"":0,""tn"":0,""rn"":0}",,,,,null,,,null
7975,0x7b0befc5b043148cd7bd5cfeeef7bc63d28edec0,layer3xyz.eth,,,,FALSE,1264426,[],11.20,56,21.03,1051.5,0,,"{""score"":""1.50"",""tn"":40,""rn"":4}","{""score"":""8.33"",""tn"":3,""rn"":1}","{""score"":""0.00"",""tn"":27,""rn"":0,""breakdown"":{}}","{""score"":0,""tn"":0,""rn"":0}",,,,,null,,,null
7949,0x190473b3071946df65306989972706a4c006a561,chainlinkgod.eth,,,,FALSE,2241471,[],8.20,41,16.91,845.5,0,,"{""score"":""0.38"",""tn"":40,""rn"":1}","{""score"":""8.33"",""tn"":3,""rn"":1}","{""score"":""0.00"",""tn"":27,""rn"":0,""breakdown"":{}}","{""score"":0,""tn"":0,""rn"":0}",,,,,null,,,null
7957,0x400e3ab48b2ccd2420ec04ba0ee9c94bb54a0b1c,powerkee.eth,,,,FALSE,78,[],15.60,78,15.60,780,0,,"{""score"":""0.00"",""tn"":40,""rn"":0}","{""score"":""0.00"",""tn"":3,""rn"":0}","{""score"":""0.00"",""tn"":27,""rn"":0,""breakdown"":{}}","{""score"":0,""tn"":0,""rn"":0}",,,,,null,,,null
7955,0x3d1846ea60001a3bc21438d76f3958422fe89adb,alphainsiders.eth,Alpha Insiders,https://pbs.twimg.com/profile_images/1578368265369395200/XxXe3vKd_400x400.png,,FALSE,341248,[],12.60,63,12.60,630,0,,"{""score"":""0.00"",""tn"":40,""rn"":0}","{""score"":""0.00"",""tn"":3,""rn"":0}","{""score"":""0.00"",""tn"":27,""rn"":0,""breakdown"":{}}","{""score"":0,""tn"":0,""rn"":0}",,,,,null,,,null
7993,0xbbe98d590d7eb99f4a236587f2441826396053d3,,,,,FALSE,826335,[],12.60,63,12.60,630,0,,"{""score"":""0.00"",""tn"":40,""rn"":0}","{""score"":""0.00"",""tn"":3,""rn"":0}","{""score"":""0.00"",""tn"":27,""rn"":0,""breakdown"":{}}","{""score"":0,""tn"":0,""rn"":0}",,,,,null,,,null
9086,0x8b37a5af68d315cf5a64097d96621f64b5502a22,aretagov.eth,,,https://forum.arbitrum.foundation/t/areta-delegate-thread/26376,FALSE,4282017,"[""sid_areta"",""bernard"",""chris_areta"",""areta""]",3.00,15,12.46,623,0,,"{""score"":""1.13"",""tn"":40,""rn"":3}","{""score"":""8.33"",""tn"":3,""rn"":1}","{""score"":""0.00"",""tn"":27,""rn"":0,""breakdown"":{}}","{""score"":0,""tn"":0,""rn"":0}",,,,,null,,,null
7954,0x3070feeafd678751c29171bacd0042fb370dee00,cornellbc.eth,,,,FALSE,3095478,[],7.40,37,10.03,501.5,0,,"{""score"":""2.63"",""tn"":40,""rn"":7}","{""score"":""0.00"",""tn"":3,""rn"":0}","{""score"":""0.00"",""tn"":27,""rn"":0,""breakdown"":{}}","{""score"":0,""tn"":0,""rn"":0}",,,,,null,,,null
