id,publicAddress,ensName,name,profilePicture,discussionThread,incentiveOptedIn,votingPower,discourseHandles,participationRate,participationRatePercent,totalParticipation,payment,bonusPoint,updated,snapshotVoting,onChainVoting,communicatingRationale,commentingProposal,securityCouncilVotePenalty,securityPenaltyBreakdown,votingPowerMultiplier,votingPowerAverage,votingPowerBreakdown,monthlyCalls,biweeklyCalls,delegateFeedback
46714,0x1b686ee8e31c5959d9f5bbd8122a58682788eead,l2beatcom.eth,L2BEAT 💗,https://l2beat.com/ens-avatar.png,https://forum.arbitrum.foundation/t/l2beat-delegate-communication-thread/15979,TRUE,9799932,"[""krst"",""manugotsuka""]",15.00,100.00,130.00,5000,30,manually,"{""score"":""20.00"",""tn"":9,""rn"":9}","{""score"":""25.00"",""tn"":2,""rn"":2}","{""score"":""0.00"",""tn"":11,""rn"":0,""breakdown"":{""0xd7529f75df21183d0eb9bce0cc828d56e9a100f449857c16177d98db6497cc16"":{""validRationale"":null,""post"":null,""voted"":true,""updated"":""automatically"",""proposalTopic"":""https://forum.arbitrum.foundation/t/proposal-extend-agv-council-term-and-align-future-elections-with-operational-cadence/29425"",""createdAt"":""2025-07-03T09:59:02.000Z""},""0x131574819442cb6da293795ee9faeec4754a5af664b535b654b3d9d3d53f47e1"":{""validRationale"":null,""post"":null,""voted"":true,""updated"":""automatically"",""proposalTopic"":null,""createdAt"":""2025-07-03T09:59:31.000Z""},""# [CONSTITUTIONAL] Register the Sky Cust"":{""validRationale"":null,""voted"":true,""updated"":""automatically"",""proposalTopic"":null,""createdAt"":""2025-06-25T23:19:12.000Z"",""post"":""Tally"",""reason"":""https://forum.arbitrum.foundation/t/constitutional-proposal-for-arbitrum-dao-to-register-the-sky-custom-gateway-contracts-in-the-router/28617/94"",""penalty"":0},""0x765b297702f21736e7b52c23d781dc76968519fef9c7b1ca1f924d167b2a6899"":{""validRationale"":null,""post"":""https://forum.arbitrum.foundation/t/arbitrum-research-and-development-collective-v2-extension/29476/34"",""voted"":true,""updated"":""automatically"",""proposalTopic"":""https://forum.arbitrum.foundation/t/arbitrum-research-and-development-collective-v2-extension/29476"",""createdAt"":""2025-07-10T19:51:07.000Z""},""# [Constitutional] AIP: Constitutional Q"":{""validRationale"":null,""voted"":true,""updated"":""automatically"",""proposalTopic"":null,""createdAt"":""2025-06-25T23:22:15.000Z"",""post"":""Tally"",""reason"":""https://forum.arbitrum.foundation/t/constitutional-aip-constitutional-quorum-threshold-reduction/29145/87"",""penalty"":0},""0x320cd2a99a0544184c06e1bd305aab1fc226ab0b498e077bc857a07045194f43"":{""validRationale"":null,""post"":""https://forum.arbitrum.foundation/t/entropy-advisors-exclusively-working-with-the-arbitrum-dao-y2-y3/29458/44"",""voted"":true,""updated"":""automatically"",""proposalTopic"":""https://forum.arbitrum.foundation/t/entropy-advisors-exclusively-working-with-the-arbitrum-dao-y2-y3/29458?u=entropy"",""createdAt"":""2025-07-17T10:47:04.000Z""},""0x586de5bf366820c4369c041b0bbad2254d78fafe1dcc1528c1ed661bb4dfb671"":{""validRationale"":null,""post"":""https://forum.arbitrum.foundation/t/constitutional-register-boring-in-the-arbitrum-generic-custom-gateway/29206/33"",""voted"":true,""updated"":""automatically"",""proposalTopic"":""https://forum.arbitrum.foundation/t/constitutional-register-boring-in-the-arbitrum-generic-custom-gateway/29206?u=cupojoseph"",""createdAt"":""2025-07-17T10:49:22.000Z""},""0xc08147e229fa642ee7da2e5180f225122b8c517024902f21cdcd02b376179b8d"":{""validRationale"":null,""post"":""https://forum.arbitrum.foundation/t/constitutional-aip-update-the-upgrade-executors/29463/7"",""voted"":true,""updated"":""automatically"",""proposalTopic"":""https://forum.arbitrum.foundation/t/constitutional-aip-update-the-upgrade-executors/29463"",""createdAt"":""2025-07-17T10:50:35.000Z""},""0xd3d164905fee7dfd8516db6150a97f7f91cf6f9377f614fa6a82333c4fb20546"":{""validRationale"":null,""post"":""https://forum.arbitrum.foundation/t/updating-the-code-of-conduct-daos-procedures/29594/24"",""voted"":true,""updated"":""automatically"",""proposalTopic"":""https://forum.arbitrum.foundation/t/updating-the-code-of-conduct-daos-procedures/29594?u=entropy"",""createdAt"":""2025-07-23T15:28:33.000Z""},""0xd5a66f784523841511f7ffec4171b9c14404fdbf7c205086312084d19c95c193"":{""validRationale"":null,""post"":""https://forum.arbitrum.foundation/t/constitutional-aip-disable-legacy-tether-bridge/29503/28"",""voted"":true,""updated"":""automatically"",""proposalTopic"":""https://forum.arbitrum.foundation/t/constitutional-aip-disable-legacy-tether-bridge/29503/1"",""createdAt"":""2025-07-31T12:15:16.000Z""},""0x95a85f5d3d82215793ba9771ff06610d2ba9e2eaf58cdba904d7a9cb5b8bdc94"":{""validRationale"":null,""post"":""https://forum.arbitrum.foundation/t/consolidate-idle-usdc-to-the-atmc-s-stablecoin-balance/29619/29"",""voted"":true,""updated"":""automatically"",""proposalTopic"":""https://forum.arbitrum.foundation/t/consolidate-idle-usdc-to-the-atmc-s-stablecoin-balance/29619?u=entropy"",""createdAt"":""2025-07-31T12:13:59.000Z""}}}","{""score"":0,""tn"":0,""rn"":0}",0.00,,1,15664296,"[{""date"":1751328060,""amount"":15648181.408610597},{""date"":1751414460,""amount"":15647648.367572298},{""date"":1751500860,""amount"":15648218.835883318},{""date"":1751587260,""amount"":15682411.469641272},{""date"":1751673660,""amount"":15685041.386599159},{""date"":1751760060,""amount"":15685018.228375342},{""date"":1751846460,""amount"":15683948.894242717},{""date"":1751932860,""amount"":15685875.958506852},{""date"":1752019260,""amount"":15683086.269419374},{""date"":1752105660,""amount"":15679168.565613352},{""date"":1752192060,""amount"":15680065.155879755},{""date"":1752278460,""amount"":15680018.488312377},{""date"":1752364860,""amount"":15676475.036306603},{""date"":1752451260,""amount"":15673315.015201382},{""date"":1752537660,""amount"":15671428.256943474},{""date"":1752624060,""amount"":15698899.555409268},{""date"":1752710460,""amount"":15688126.464126173},{""date"":1752796860,""amount"":15653280.016651891},{""date"":1752883260,""amount"":15652559.297398036},{""date"":1752969660,""amount"":15639752.75548376},{""date"":1753056060,""amount"":15640262.20144438},{""date"":1753142460,""amount"":15637641.83367237},{""date"":1753228860,""amount"":15646148.473188268},{""date"":1753315260,""amount"":15645003.11075589},{""date"":1753401660,""amount"":15641964.95136563},{""date"":1753488060,""amount"":15641724.647303602},{""date"":1753574460,""amount"":15646793.342839897},{""date"":1753660860,""amount"":15648386.804350775},{""date"":1753747260,""amount"":15659957.941896852},{""date"":1753833660,""amount"":15685885.925199805},{""date"":1753920060,""amount"":15656891.978010029}]",1,2,"{""relevance"":10,""depthOfAnalysis"":10,""timing"":10,""clarityAndCommunication"":10,""impactOnDecisionMaking"":10,""presenceMultiplier"":1.1,""initialScore"":0,""finalScore"":40,""justification"":{""relevance"":null,""depthOfAnalysis"":null,""timing"":null,""clarityAndCommunication"":null,""impactOnDecisionMaking"":null,""presence"":null},""updated"":""manually"",""posts"":[{""clarityAndCommunication"":0,""depthOfAnalysis"":0,""impactOnDecisionMaking"":0,""relevance"":0,""timing"":0,""id"":72903,""status"":""invalid"",""totalScore"":0,""updated"":""manually""},{""clarityAndCommunication"":0,""depthOfAnalysis"":0,""impactOnDecisionMaking"":0,""relevance"":0,""timing"":0,""id"":72902,""status"":""invalid"",""totalScore"":0,""updated"":""manually""},{""clarityAndCommunication"":0,""depthOfAnalysis"":0,""impactOnDecisionMaking"":0,""relevance"":0,""timing"":0,""id"":72816,""status"":""invalid"",""totalScore"":0,""updated"":""manually""},{""clarityAndCommunication"":0,""depthOfAnalysis"":0,""impactOnDecisionMaking"":0,""relevance"":0,""timing"":0,""id"":72724,""status"":""invalid"",""totalScore"":0,""updated"":""manually""},{""clarityAndCommunication"":0,""depthOfAnalysis"":0,""impactOnDecisionMaking"":0,""relevance"":0,""timing"":0,""id"":72714,""status"":""invalid"",""totalScore"":0,""updated"":""manually""},{""clarityAndCommunication"":10,""depthOfAnalysis"":10,""impactOnDecisionMaking"":10,""relevance"":10,""timing"":10,""id"":72707,""status"":""valid"",""totalScore"":40,""updated"":""manually""},{""clarityAndCommunication"":10,""depthOfAnalysis"":10,""impactOnDecisionMaking"":10,""relevance"":10,""timing"":10,""id"":72651,""status"":""valid"",""totalScore"":40,""updated"":""manually""},{""clarityAndCommunication"":0,""depthOfAnalysis"":0,""impactOnDecisionMaking"":0,""relevance"":0,""timing"":0,""id"":72637,""status"":""invalid"",""totalScore"":0,""updated"":""manually""},{""clarityAndCommunication"":0,""depthOfAnalysis"":0,""impactOnDecisionMaking"":0,""relevance"":0,""timing"":0,""id"":72620,""status"":""invalid"",""totalScore"":0,""updated"":""manually""},{""clarityAndCommunication"":0,""depthOfAnalysis"":0,""impactOnDecisionMaking"":0,""relevance"":0,""timing"":0,""id"":72613,""status"":""invalid"",""totalScore"":0,""updated"":""manually""},{""clarityAndCommunication"":0,""depthOfAnalysis"":0,""impactOnDecisionMaking"":0,""relevance"":0,""timing"":0,""id"":72612,""status"":""invalid"",""totalScore"":0,""updated"":""manually""},{""clarityAndCommunication"":0,""depthOfAnalysis"":0,""impactOnDecisionMaking"":0,""relevance"":0,""timing"":0,""id"":72543,""status"":""invalid"",""totalScore"":0,""updated"":""manually""},{""clarityAndCommunication"":0,""depthOfAnalysis"":0,""impactOnDecisionMaking"":0,""relevance"":0,""timing"":0,""id"":72444,""status"":""invalid"",""totalScore"":0,""updated"":""manually""},{""clarityAndCommunication"":10,""depthOfAnalysis"":10,""impactOnDecisionMaking"":10,""relevance"":10,""timing"":10,""id"":72400,""status"":""valid"",""totalScore"":40,""updated"":""manually""},{""clarityAndCommunication"":10,""depthOfAnalysis"":10,""impactOnDecisionMaking"":10,""relevance"":10,""timing"":10,""id"":72307,""status"":""valid"",""totalScore"":40,""updated"":""manually""},{""clarityAndCommunication"":0,""depthOfAnalysis"":0,""impactOnDecisionMaking"":0,""relevance"":0,""timing"":0,""id"":72286,""status"":""invalid"",""totalScore"":0,""updated"":""manually""}],""totalScore"":40}"
46750,0xb29050965a5ac70ab487aa47546cdcbc97dae45d,tempetechie.eth,TempeTechie.eth,,https://forum.arbitrum.foundation/t/tempetechie-eth-delegate-communication-thread/27225,TRUE,44240,"[""tempetechie""]",15.00,100.00,87.35,4367.5,22.4345,manually,"{""score"":""20.00"",""tn"":9,""rn"":9}","{""score"":""25.00"",""tn"":2,""rn"":2}","{""score"":""0.00"",""tn"":11,""rn"":0,""breakdown"":{""0xd7529f75df21183d0eb9bce0cc828d56e9a100f449857c16177d98db6497cc16"":{""validRationale"":false,""post"":""https://forum.arbitrum.foundation/t/27225/10"",""voted"":true,""updated"":""automatically"",""proposalTopic"":""https://forum.arbitrum.foundation/t/proposal-extend-agv-council-term-and-align-future-elections-with-operational-cadence/29425"",""createdAt"":""2025-07-01T08:21:02.000Z"",""rationale"":""JULY 2025 \n   SNAPSHOT (JULY 2025): \n   Snapshot proposal:  Proposal: Extend AGV Council Term and Align Future Elections with Operational Cadence  \n Voted: FOR \nReasoning: \n \n It’s a pragmatic, no-brainer proposal to use calendar year terms. The proposal also incurs no cost. \n \n   Snapshot proposal:  Arbitrum Research and Development Collective V2 - Extension  \n Voted: Don’t extend \nReasoning: \n \n I don’t think there’s a need to have a retainer on researchers. Research can instead be done when needed, hiring researchers from a pool of specialists. I do hope further steps will be taken to set such a structure/process within OpCo.""},""0x131574819442cb6da293795ee9faeec4754a5af664b535b654b3d9d3d53f47e1"":{""validRationale"":null,""post"":null,""voted"":true,""updated"":""automatically"",""proposalTopic"":null,""createdAt"":""2025-06-26T15:30:32.000Z""},""# [CONSTITUTIONAL] Register the Sky Cust"":{""validRationale"":null,""voted"":true,""updated"":""automatically"",""proposalTopic"":null,""createdAt"":""2025-06-21T20:08:08.000Z"",""post"":null,""reason"":null,""penalty"":0},""0x765b297702f21736e7b52c23d781dc76968519fef9c7b1ca1f924d167b2a6899"":{""validRationale"":false,""post"":""https://forum.arbitrum.foundation/t/27225/10"",""voted"":true,""updated"":""automatically"",""proposalTopic"":""https://forum.arbitrum.foundation/t/arbitrum-research-and-development-collective-v2-extension/29476"",""createdAt"":""2025-07-08T19:57:12.000Z"",""rationale"":""JULY 2025 \n   SNAPSHOT (JULY 2025): \n   Snapshot proposal:  Proposal: Extend AGV Council Term and Align Future Elections with Operational Cadence  \n Voted: FOR \nReasoning: \n \n It’s a pragmatic, no-brainer proposal to use calendar year terms. The proposal also incurs no cost. \n \n   Snapshot proposal:  Arbitrum Research and Development Collective V2 - Extension  \n Voted: Don’t extend \nReasoning: \n \n I don’t think there’s a need to have a retainer on researchers. Research can instead be done when needed, hiring researchers from a pool of specialists. I do hope further steps will be taken to set such a structure/process within OpCo.""},""# [Constitutional] AIP: Constitutional Q"":{""validRationale"":null,""voted"":true,""updated"":""automatically"",""proposalTopic"":null,""createdAt"":""2025-06-21T20:11:54.000Z"",""post"":null,""reason"":null,""penalty"":0},""0x320cd2a99a0544184c06e1bd305aab1fc226ab0b498e077bc857a07045194f43"":{""validRationale"":null,""post"":null,""voted"":true,""updated"":""automatically"",""proposalTopic"":""https://forum.arbitrum.foundation/t/entropy-advisors-exclusively-working-with-the-arbitrum-dao-y2-y3/29458?u=entropy"",""createdAt"":""2025-07-14T09:58:55.000Z""},""0x586de5bf366820c4369c041b0bbad2254d78fafe1dcc1528c1ed661bb4dfb671"":{""validRationale"":null,""post"":null,""voted"":true,""updated"":""automatically"",""proposalTopic"":""https://forum.arbitrum.foundation/t/constitutional-register-boring-in-the-arbitrum-generic-custom-gateway/29206?u=cupojoseph"",""createdAt"":""2025-07-14T10:07:56.000Z""},""0xc08147e229fa642ee7da2e5180f225122b8c517024902f21cdcd02b376179b8d"":{""validRationale"":null,""post"":null,""voted"":true,""updated"":""automatically"",""proposalTopic"":""https://forum.arbitrum.foundation/t/constitutional-aip-update-the-upgrade-executors/29463"",""createdAt"":""2025-07-14T10:04:28.000Z""},""0xd3d164905fee7dfd8516db6150a97f7f91cf6f9377f614fa6a82333c4fb20546"":{""validRationale"":null,""post"":null,""voted"":true,""updated"":""automatically"",""proposalTopic"":""https://forum.arbitrum.foundation/t/updating-the-code-of-conduct-daos-procedures/29594?u=entropy"",""createdAt"":""2025-07-22T17:24:00.000Z""},""0xd5a66f784523841511f7ffec4171b9c14404fdbf7c205086312084d19c95c193"":{""validRationale"":null,""post"":null,""voted"":true,""updated"":""automatically"",""proposalTopic"":""https://forum.arbitrum.foundation/t/constitutional-aip-disable-legacy-tether-bridge/29503/1"",""createdAt"":""2025-07-27T16:57:31.000Z""},""0x95a85f5d3d82215793ba9771ff06610d2ba9e2eaf58cdba904d7a9cb5b8bdc94"":{""validRationale"":null,""post"":null,""voted"":true,""updated"":""automatically"",""proposalTopic"":""https://forum.arbitrum.foundation/t/consolidate-idle-usdc-to-the-atmc-s-stablecoin-balance/29619?u=entropy"",""createdAt"":""2025-07-27T17:09:26.000Z""}}}","{""score"":0,""tn"":0,""rn"":0}",0.00,,0.801987177,89249,"[{""date"":1751328060,""amount"":89330.136255984},{""date"":1751414460,""amount"":89330.136255984},{""date"":1751500860,""amount"":89330.136255984},{""date"":1751587260,""amount"":89330.136255984},{""date"":1751673660,""amount"":89330.136255984},{""date"":1751760060,""amount"":89330.136255984},{""date"":1751846460,""amount"":89230.136285984},{""date"":1751932860,""amount"":89230.136285984},{""date"":1752019260,""amount"":89230.136285984},{""date"":1752105660,""amount"":89230.136285984},{""date"":1752192060,""amount"":89230.136285984},{""date"":1752278460,""amount"":89230.136285984},{""date"":1752364860,""amount"":89230.136285984},{""date"":1752451260,""amount"":89230.136285984},{""date"":1752537660,""amount"":89230.136285984},{""date"":1752624060,""amount"":89230.136285984},{""date"":1752710460,""amount"":89230.136285984},{""date"":1752796860,""amount"":89230.136285984},{""date"":1752883260,""amount"":89230.136285984},{""date"":1752969660,""amount"":89230.136285984},{""date"":1753056060,""amount"":89230.136285984},{""date"":1753142460,""amount"":89230.136285984},{""date"":1753228860,""amount"":89230.136285984},{""date"":1753315260,""amount"":89230.136285984},{""date"":1753401660,""amount"":89230.136285984},{""date"":1753488060,""amount"":89230.136285984},{""date"":1753574460,""amount"":89230.136285984},{""date"":1753660860,""amount"":89230.136285984},{""date"":1753747260,""amount"":89230.136285984},{""date"":1753833660,""amount"":89230.136285984},{""date"":1753920060,""amount"":89230.136285984}]",1,2,"{""relevance"":4,""depthOfAnalysis"":5,""timing"":5,""clarityAndCommunication"":4,""impactOnDecisionMaking"":3,""presenceMultiplier"":1,""initialScore"":0,""finalScore"":16.8,""justification"":{""relevance"":null,""depthOfAnalysis"":null,""timing"":null,""clarityAndCommunication"":null,""impactOnDecisionMaking"":null,""presence"":null},""updated"":""manually"",""posts"":[{""clarityAndCommunication"":0,""depthOfAnalysis"":0,""impactOnDecisionMaking"":0,""relevance"":0,""timing"":0,""id"":72890,""status"":""invalid"",""totalScore"":0,""updated"":""manually""},{""clarityAndCommunication"":0,""depthOfAnalysis"":0,""impactOnDecisionMaking"":0,""relevance"":0,""timing"":0,""id"":72756,""status"":""invalid"",""totalScore"":0,""updated"":""manually""},{""clarityAndCommunication"":0,""depthOfAnalysis"":0,""impactOnDecisionMaking"":0,""relevance"":0,""timing"":0,""id"":72754,""status"":""invalid"",""totalScore"":0,""updated"":""manually""},{""clarityAndCommunication"":0,""depthOfAnalysis"":0,""impactOnDecisionMaking"":0,""relevance"":0,""timing"":0,""id"":72741,""status"":""invalid"",""totalScore"":0,""updated"":""manually""},{""clarityAndCommunication"":0,""depthOfAnalysis"":0,""impactOnDecisionMaking"":0,""relevance"":0,""timing"":0,""id"":72739,""status"":""invalid"",""totalScore"":0,""updated"":""manually""},{""clarityAndCommunication"":0,""depthOfAnalysis"":0,""impactOnDecisionMaking"":0,""relevance"":0,""timing"":0,""id"":72738,""status"":""invalid"",""totalScore"":0,""updated"":""manually""},{""clarityAndCommunication"":0,""depthOfAnalysis"":0,""impactOnDecisionMaking"":0,""relevance"":0,""timing"":0,""id"":72681,""status"":""invalid"",""totalScore"":0,""updated"":""manually""},{""clarityAndCommunication"":0,""depthOfAnalysis"":0,""impactOnDecisionMaking"":0,""relevance"":0,""timing"":0,""id"":72533,""status"":""invalid"",""totalScore"":0,""updated"":""manually""},{""clarityAndCommunication"":4,""depthOfAnalysis"":5,""impactOnDecisionMaking"":3,""relevance"":4,""timing"":5,""id"":72507,""status"":""valid"",""totalScore"":16.8,""updated"":""manually""},{""clarityAndCommunication"":0,""depthOfAnalysis"":0,""impactOnDecisionMaking"":0,""relevance"":0,""timing"":0,""id"":72399,""status"":""invalid"",""totalScore"":0,""updated"":""manually""},{""clarityAndCommunication"":0,""depthOfAnalysis"":0,""impactOnDecisionMaking"":0,""relevance"":0,""timing"":0,""id"":72331,""status"":""invalid"",""totalScore"":0,""updated"":""manually""},{""clarityAndCommunication"":0,""depthOfAnalysis"":0,""impactOnDecisionMaking"":0,""relevance"":0,""timing"":0,""id"":72329,""status"":""invalid"",""totalScore"":0,""updated"":""manually""},{""clarityAndCommunication"":0,""depthOfAnalysis"":0,""impactOnDecisionMaking"":0,""relevance"":0,""timing"":0,""id"":72204,""status"":""invalid"",""totalScore"":0,""updated"":""manually""}],""totalScore"":16.8}"
