id,publicAddress,ensName,name,profilePicture,discussionThread,incentiveOptedIn,votingPower,discourseHandles,participationRate,participationRatePercent,totalParticipation,payment,bonusPoint,updated,snapshotVoting,onChainVoting,communicatingRationale,commentingProposal,securityCouncilVotePenalty,securityPenaltyBreakdown,votingPowerMultiplier,votingPowerAverage,votingPowerBreakdown,monthlyCalls,biweeklyCalls,delegateFeedback
12298,0xb29a655f3d67b2b6724fb22b2c2303cb660c946b,bobrossi.eth,,,,TRUE,2383380,"[""bob-rossi""]",18.80,94,89.23,,0,,"{""score"":""12.00"",""tn"":5,""rn"":4}","{""score"":""25.00"",""tn"":2,""rn"":2}","{""tn"":7,""rn"":6,""score"":""21.43"",""updated"":""manually"",""breakdown"":{""0xdc8ec106f526902d3cf15757f014b0db627ff974f40e4a0b9cd5d8850254f675-https://forum.arbitrum.foundation/t/non-constitutional-subsidy-fund-for-security-services/22958"":{""status"":""posted"",""post"":""https://forum.arbitrum.foundation/t/22958/43""},""0x0e6052ecf62577ec99ee7f1312c6c56ccbfc8599304b6f8c324888da0a5ab97e-https://forum.arbitrum.foundation/t/step-committee-recommendations/25097"":{""status"":""posted"",""post"":""https://forum.arbitrum.foundation/t/25097/24""},""0x249a8e8aef5dc59da18b72e7d14ace5197ec6242675ab7f82b3d3f17f71bb13b-https://forum.arbitrum.foundation/t/improving-predictability-in-arbitrum-dao-s-operations/25136"":{""status"":""posted"",""post"":""https://forum.arbitrum.foundation/t/25136/52""},""0xd096c5d610d4455bcae4bff719d18345939c5d6b20d56c6a1f37d0247ad10f71-https://forum.arbitrum.foundation/t/jumpstart-fund-for-dao-improvement/25557/3"":{""status"":""not_posted"",""post"":null},""0x07bea6e32d32b4d3ed20faec6950c3546e2319bc2497716c53ee05995d4a00eb-https://forum.arbitrum.foundation/t/potential-misuse-of-funds-furucombo/25496"":{""status"":""posted"",""post"":""https://forum.arbitrum.foundation/t/25496/46""},""# [Non-Constitutional] - Subsidy Fund Pr"":{""status"":""not_posted"",""post"":null},""0xd6138aaca39742a1a56f3219a74a4258e0786aa5494cdfbe752f23277c1b947f-https://forum.arbitrum.foundation/t/temperature-check-change-arbitrum-expansion-program-to-allow-deployments-of-new-orbit-chains-on-any-blockchain/23280"":{""status"":""posted"",""post"":""https://forum.arbitrum.foundation/t/23280/37""},""# [NON-CONSTITUTIONAL] Pilot Phase: Arbi"":{""status"":""not_posted"",""post"":null}}}","{""tn"":5,""rn"":4,""score"":""12.00"",""updated"":""manually""}",,,,,null,,,null
12265,0x3fb19771947072629c8eee7995a2ef23b72d4c8a,pgov.eth,PGov,,https://forum.arbitrum.foundation/t/pgov-delegate-communication-thread/21002,TRUE,301,"[""pgov""]",10.80,54,87.80,4390,0,,"{""score"":""15.00"",""tn"":5,""rn"":5}","{""score"":""25.00"",""tn"":2,""rn"":2}","{""tn"":7,""rn"":7,""score"":""25.00"",""updated"":""manually"",""breakdown"":{""0xdc8ec106f526902d3cf15757f014b0db627ff974f40e4a0b9cd5d8850254f675-https://forum.arbitrum.foundation/t/non-constitutional-subsidy-fund-for-security-services/22958"":{""status"":""not_posted"",""post"":null},""0x0e6052ecf62577ec99ee7f1312c6c56ccbfc8599304b6f8c324888da0a5ab97e-https://forum.arbitrum.foundation/t/step-committee-recommendations/25097"":{""status"":""not_posted"",""post"":""https://forum.arbitrum.foundation/t/25097/9""},""0x249a8e8aef5dc59da18b72e7d14ace5197ec6242675ab7f82b3d3f17f71bb13b-https://forum.arbitrum.foundation/t/improving-predictability-in-arbitrum-dao-s-operations/25136"":{""status"":""posted"",""post"":""https://forum.arbitrum.foundation/t/25136/25""},""0xd096c5d610d4455bcae4bff719d18345939c5d6b20d56c6a1f37d0247ad10f71-https://forum.arbitrum.foundation/t/jumpstart-fund-for-dao-improvement/25557/3"":{""status"":""not_posted"",""post"":null},""0x07bea6e32d32b4d3ed20faec6950c3546e2319bc2497716c53ee05995d4a00eb-https://forum.arbitrum.foundation/t/potential-misuse-of-funds-furucombo/25496"":{""status"":""posted"",""post"":""https://forum.arbitrum.foundation/t/25496/11""},""# [Non-Constitutional] - Subsidy Fund Pr"":{""status"":""not_posted"",""post"":null},""0xd6138aaca39742a1a56f3219a74a4258e0786aa5494cdfbe752f23277c1b947f-https://forum.arbitrum.foundation/t/temperature-check-change-arbitrum-expansion-program-to-allow-deployments-of-new-orbit-chains-on-any-blockchain/23280"":{""status"":""not_posted"",""post"":""https://forum.arbitrum.foundation/t/23280/19""},""# [NON-CONSTITUTIONAL] Pilot Phase: Arbi"":{""status"":""not_posted"",""post"":null}}}","{""tn"":5,""rn"":4,""score"":""12.00"",""updated"":""manually""}",,,,,null,,,null
12280,0x714d8b5874b3a6a69f289f4e857f4c9670074296,jameskbh.eth,,,,TRUE,5,"[""jameskbh""]",13.20,66,87.20,,0,,"{""score"":""15.00"",""tn"":5,""rn"":5}","{""score"":""25.00"",""tn"":2,""rn"":2}","{""tn"":7,""rn"":7,""score"":""25.00"",""updated"":""manually"",""breakdown"":{""0x0e6052ecf62577ec99ee7f1312c6c56ccbfc8599304b6f8c324888da0a5ab97e-https://forum.arbitrum.foundation/t/step-committee-recommendations/25097"":{""status"":""posted"",""post"":null},""0x249a8e8aef5dc59da18b72e7d14ace5197ec6242675ab7f82b3d3f17f71bb13b-https://forum.arbitrum.foundation/t/improving-predictability-in-arbitrum-dao-s-operations/25136"":{""status"":""not_posted"",""post"":null},""0xd096c5d610d4455bcae4bff719d18345939c5d6b20d56c6a1f37d0247ad10f71-https://forum.arbitrum.foundation/t/jumpstart-fund-for-dao-improvement/25557/3"":{""status"":""not_posted"",""post"":null},""0x07bea6e32d32b4d3ed20faec6950c3546e2319bc2497716c53ee05995d4a00eb-https://forum.arbitrum.foundation/t/potential-misuse-of-funds-furucombo/25496"":{""status"":""posted"",""post"":null},""0xd6138aaca39742a1a56f3219a74a4258e0786aa5494cdfbe752f23277c1b947f-https://forum.arbitrum.foundation/t/temperature-check-change-arbitrum-expansion-program-to-allow-deployments-of-new-orbit-chains-on-any-blockchain/23280"":{""status"":""posted"",""post"":null},""# [Non-Constitutional] - Subsidy Fund Pr"":{""status"":""not_posted"",""post"":null},""# [NON-CONSTITUTIONAL] Pilot Phase: Arbi"":{""status"":""not_posted"",""post"":null}}}","{""tn"":5,""rn"":3,""score"":""9.00"",""updated"":""manually""}",,,,,null,,,null
12301,0xb79294d00848a3a4c00c22d9367f19b4280689d7,tanegov.eth,tanegov.eth,,,TRUE,63956,"[""tane""]",12.60,63,86.60,4330,0,,"{""score"":""15.00"",""tn"":5,""rn"":5}","{""score"":""25.00"",""tn"":2,""rn"":2}","{""tn"":7,""rn"":7,""score"":""25.00"",""updated"":""manually"",""breakdown"":{""0xdc8ec106f526902d3cf15757f014b0db627ff974f40e4a0b9cd5d8850254f675-https://forum.arbitrum.foundation/t/non-constitutional-subsidy-fund-for-security-services/22958"":{""status"":""not_posted"",""post"":null},""0x0e6052ecf62577ec99ee7f1312c6c56ccbfc8599304b6f8c324888da0a5ab97e-https://forum.arbitrum.foundation/t/step-committee-recommendations/25097"":{""status"":""posted"",""post"":""https://forum.arbitrum.foundation/t/25097/25""},""0x249a8e8aef5dc59da18b72e7d14ace5197ec6242675ab7f82b3d3f17f71bb13b-https://forum.arbitrum.foundation/t/improving-predictability-in-arbitrum-dao-s-operations/25136"":{""status"":""posted"",""post"":""https://forum.arbitrum.foundation/t/25136/12""},""0xd096c5d610d4455bcae4bff719d18345939c5d6b20d56c6a1f37d0247ad10f71-https://forum.arbitrum.foundation/t/jumpstart-fund-for-dao-improvement/25557/3"":{""status"":""not_posted"",""post"":null},""0x07bea6e32d32b4d3ed20faec6950c3546e2319bc2497716c53ee05995d4a00eb-https://forum.arbitrum.foundation/t/potential-misuse-of-funds-furucombo/25496"":{""status"":""posted"",""post"":""https://forum.arbitrum.foundation/t/25496/48""},""# [Non-Constitutional] - Subsidy Fund Pr"":{""status"":""not_posted"",""post"":null},""0xd6138aaca39742a1a56f3219a74a4258e0786aa5494cdfbe752f23277c1b947f-https://forum.arbitrum.foundation/t/temperature-check-change-arbitrum-expansion-program-to-allow-deployments-of-new-orbit-chains-on-any-blockchain/23280"":{""status"":""posted"",""post"":""https://forum.arbitrum.foundation/t/23280/33""},""# [NON-CONSTITUTIONAL] Pilot Phase: Arbi"":{""status"":""not_posted"",""post"":null}}}","{""tn"":5,""rn"":3,""score"":""9.00"",""updated"":""manually""}",,,,,null,,,null
12292,0xa6e8772af29b29b9202a073f8e36f447689beef6,gfxlabs.eth,,,https://forum.arbitrum.foundation/t/gfx-labs-delegate-communication-thread/13794,TRUE,6247186,"[""gfxlabs""]",14.80,74,85.23,4261.5,0,,"{""score"":""12.00"",""tn"":5,""rn"":4}","{""score"":""25.00"",""tn"":2,""rn"":2}","{""tn"":7,""rn"":6,""score"":""21.43"",""updated"":""manually"",""breakdown"":{""0xdc8ec106f526902d3cf15757f014b0db627ff974f40e4a0b9cd5d8850254f675-https://forum.arbitrum.foundation/t/non-constitutional-subsidy-fund-for-security-services/22958"":{""status"":""not_posted"",""post"":null},""0x0e6052ecf62577ec99ee7f1312c6c56ccbfc8599304b6f8c324888da0a5ab97e-https://forum.arbitrum.foundation/t/step-committee-recommendations/25097"":{""status"":""posted"",""post"":""https://forum.arbitrum.foundation/t/25097/14""},""0x249a8e8aef5dc59da18b72e7d14ace5197ec6242675ab7f82b3d3f17f71bb13b-https://forum.arbitrum.foundation/t/improving-predictability-in-arbitrum-dao-s-operations/25136"":{""status"":""posted"",""post"":""https://forum.arbitrum.foundation/t/25136/2""},""0xd096c5d610d4455bcae4bff719d18345939c5d6b20d56c6a1f37d0247ad10f71-https://forum.arbitrum.foundation/t/jumpstart-fund-for-dao-improvement/25557/3"":{""status"":""not_posted"",""post"":null},""0x07bea6e32d32b4d3ed20faec6950c3546e2319bc2497716c53ee05995d4a00eb-https://forum.arbitrum.foundation/t/potential-misuse-of-funds-furucombo/25496"":{""status"":""not_posted"",""post"":null},""# [Non-Constitutional] - Subsidy Fund Pr"":{""status"":""not_posted"",""post"":null},""0xd6138aaca39742a1a56f3219a74a4258e0786aa5494cdfbe752f23277c1b947f-https://forum.arbitrum.foundation/t/temperature-check-change-arbitrum-expansion-program-to-allow-deployments-of-new-orbit-chains-on-any-blockchain/23280"":{""status"":""not_posted"",""post"":null},""# [NON-CONSTITUTIONAL] Pilot Phase: Arbi"":{""status"":""not_posted"",""post"":null}}}","{""tn"":5,""rn"":4,""score"":""12.00"",""updated"":""manually""}",,,,,null,,,null
12271,0x539629494be6b004d33d290e6243806750a3a2f4,0x-ultra-gov.eth,ultra,,https://forum.arbitrum.foundation/t/ultra-delegate-communication-thread/24425,TRUE,94087,"[""0x_ultra"",""yambette""]",16.60,83,84.03,4201.5,0,,"{""score"":""15.00"",""tn"":5,""rn"":5}","{""score"":""25.00"",""tn"":2,""rn"":2}","{""tn"":7,""rn"":6,""score"":""21.43"",""updated"":""manually"",""breakdown"":{""0xdc8ec106f526902d3cf15757f014b0db627ff974f40e4a0b9cd5d8850254f675-https://forum.arbitrum.foundation/t/non-constitutional-subsidy-fund-for-security-services/22958"":{""status"":""not_posted"",""post"":null},""0x0e6052ecf62577ec99ee7f1312c6c56ccbfc8599304b6f8c324888da0a5ab97e-https://forum.arbitrum.foundation/t/step-committee-recommendations/25097"":{""status"":""posted"",""post"":""https://forum.arbitrum.foundation/t/25097/19""},""0x249a8e8aef5dc59da18b72e7d14ace5197ec6242675ab7f82b3d3f17f71bb13b-https://forum.arbitrum.foundation/t/improving-predictability-in-arbitrum-dao-s-operations/25136"":{""status"":""posted"",""post"":""https://forum.arbitrum.foundation/t/25136/38""},""0xd096c5d610d4455bcae4bff719d18345939c5d6b20d56c6a1f37d0247ad10f71-https://forum.arbitrum.foundation/t/jumpstart-fund-for-dao-improvement/25557/3"":{""status"":""not_posted"",""post"":null},""0x07bea6e32d32b4d3ed20faec6950c3546e2319bc2497716c53ee05995d4a00eb-https://forum.arbitrum.foundation/t/potential-misuse-of-funds-furucombo/25496"":{""status"":""posted"",""post"":""https://forum.arbitrum.foundation/t/25496/21""},""# [Non-Constitutional] - Subsidy Fund Pr"":{""status"":""not_posted"",""post"":null},""0xd6138aaca39742a1a56f3219a74a4258e0786aa5494cdfbe752f23277c1b947f-https://forum.arbitrum.foundation/t/temperature-check-change-arbitrum-expansion-program-to-allow-deployments-of-new-orbit-chains-on-any-blockchain/23280"":{""status"":""posted"",""post"":""https://forum.arbitrum.foundation/t/23280/21""},""# [NON-CONSTITUTIONAL] Pilot Phase: Arbi"":{""status"":""not_posted"",""post"":null}}}","{""tn"":5,""rn"":2,""score"":""6.00"",""updated"":""manually""}",,,,,null,,,null
12313,0xea172676e4105e92cc52dbf45fd93b274ec96676,,StableLab,,https://forum.arbitrum.foundation/t/stablelab-delegate-thread/13942,TRUE,161483,"[""matt_stablelab"",""jose_stablelab"",""doo_stablelab""]",17.20,86,82.20,4110,0,,"{""score"":""15.00"",""tn"":5,""rn"":5}","{""score"":""25.00"",""tn"":2,""rn"":2}","{""tn"":7,""rn"":7,""score"":""25.00"",""updated"":""manually"",""breakdown"":{""0xdc8ec106f526902d3cf15757f014b0db627ff974f40e4a0b9cd5d8850254f675-https://forum.arbitrum.foundation/t/non-constitutional-subsidy-fund-for-security-services/22958"":{""status"":""not_posted"",""post"":null},""0x0e6052ecf62577ec99ee7f1312c6c56ccbfc8599304b6f8c324888da0a5ab97e-https://forum.arbitrum.foundation/t/step-committee-recommendations/25097"":{""status"":""not_posted"",""post"":null},""0x249a8e8aef5dc59da18b72e7d14ace5197ec6242675ab7f82b3d3f17f71bb13b-https://forum.arbitrum.foundation/t/improving-predictability-in-arbitrum-dao-s-operations/25136"":{""status"":""posted"",""post"":""https://forum.arbitrum.foundation/t/stablelab-delegate-thread/13942""},""0xd096c5d610d4455bcae4bff719d18345939c5d6b20d56c6a1f37d0247ad10f71-https://forum.arbitrum.foundation/t/jumpstart-fund-for-dao-improvement/25557/3"":{""status"":""posted"",""post"":""https://forum.arbitrum.foundation/t/stablelab-delegate-thread/13942""},""0x07bea6e32d32b4d3ed20faec6950c3546e2319bc2497716c53ee05995d4a00eb-https://forum.arbitrum.foundation/t/potential-misuse-of-funds-furucombo/25496"":{""status"":""not_posted"",""post"":null},""# [Non-Constitutional] - Subsidy Fund Pr"":{""status"":""not_posted"",""post"":null},""0xd6138aaca39742a1a56f3219a74a4258e0786aa5494cdfbe752f23277c1b947f-https://forum.arbitrum.foundation/t/temperature-check-change-arbitrum-expansion-program-to-allow-deployments-of-new-orbit-chains-on-any-blockchain/23280"":{""status"":""not_posted"",""post"":null},""# [NON-CONSTITUTIONAL] Pilot Phase: Arbi"":{""status"":""not_posted"",""post"":null}}}","{""tn"":5,""rn"":0,""score"":""0.00"",""updated"":""manually""}",,,,,null,,,null
12289,0x9d64c41ec3a1f49952de2e16ebb0723022f75008,vertexdao.eth,,,,TRUE,83,"[""vertex_protocol""]",8.00,40,80.86,4043,0,,"{""score"":""15.00"",""tn"":5,""rn"":5}","{""score"":""25.00"",""tn"":2,""rn"":2}","{""tn"":7,""rn"":5,""score"":""17.86"",""updated"":""manually""}","{""tn"":5,""rn"":5,""score"":""15.00"",""updated"":""manually""}",,,,,null,,,null
12308,0xd333bc5c9670c9ceb18f9a2cf02c6e86807a8227,maxlomu.eth,,,,TRUE,4594977,"[""maxlomu""]",16.60,83,80.46,4023,0,,"{""score"":""15.00"",""tn"":5,""rn"":5}","{""score"":""25.00"",""tn"":2,""rn"":2}","{""tn"":7,""rn"":5,""score"":""17.86"",""updated"":""manually"",""breakdown"":{""0xdc8ec106f526902d3cf15757f014b0db627ff974f40e4a0b9cd5d8850254f675-https://forum.arbitrum.foundation/t/non-constitutional-subsidy-fund-for-security-services/22958"":{""status"":""posted"",""post"":""https://forum.arbitrum.foundation/t/22958/51""},""0x0e6052ecf62577ec99ee7f1312c6c56ccbfc8599304b6f8c324888da0a5ab97e-https://forum.arbitrum.foundation/t/step-committee-recommendations/25097"":{""status"":""posted"",""post"":""https://forum.arbitrum.foundation/t/25097/12""},""0x249a8e8aef5dc59da18b72e7d14ace5197ec6242675ab7f82b3d3f17f71bb13b-https://forum.arbitrum.foundation/t/improving-predictability-in-arbitrum-dao-s-operations/25136"":{""status"":""posted"",""post"":""https://forum.arbitrum.foundation/t/25136/26""},""0xd096c5d610d4455bcae4bff719d18345939c5d6b20d56c6a1f37d0247ad10f71-https://forum.arbitrum.foundation/t/jumpstart-fund-for-dao-improvement/25557/3"":{""status"":""not_posted"",""post"":null},""0x07bea6e32d32b4d3ed20faec6950c3546e2319bc2497716c53ee05995d4a00eb-https://forum.arbitrum.foundation/t/potential-misuse-of-funds-furucombo/25496"":{""status"":""posted"",""post"":""https://forum.arbitrum.foundation/t/25496/38""},""# [Non-Constitutional] - Subsidy Fund Pr"":{""status"":""not_posted"",""post"":null},""0xd6138aaca39742a1a56f3219a74a4258e0786aa5494cdfbe752f23277c1b947f-https://forum.arbitrum.foundation/t/temperature-check-change-arbitrum-expansion-program-to-allow-deployments-of-new-orbit-chains-on-any-blockchain/23280"":{""status"":""posted"",""post"":""https://forum.arbitrum.foundation/t/23280/8""},""# [NON-CONSTITUTIONAL] Pilot Phase: Arbi"":{""status"":""not_posted"",""post"":null}}}","{""tn"":5,""rn"":2,""score"":""6.00"",""updated"":""manually""}",,,,,null,,,null
12297,0xafd5f60aa8eb4f488eaa0ef98c1c5b0645d9a0a0,0xmcfly.eth,McFly - Bacon Labs,,,TRUE,101321,"[""mcfly""]",18.20,91,79.06,,0,,"{""score"":""9.00"",""tn"":5,""rn"":3}","{""score"":""25.00"",""tn"":2,""rn"":2}","{""tn"":7,""rn"":5,""score"":""17.86"",""updated"":""manually"",""breakdown"":{""0xdc8ec106f526902d3cf15757f014b0db627ff974f40e4a0b9cd5d8850254f675-https://forum.arbitrum.foundation/t/non-constitutional-subsidy-fund-for-security-services/22958"":{""status"":""posted"",""post"":""https://forum.arbitrum.foundation/t/22958/33""},""0x0e6052ecf62577ec99ee7f1312c6c56ccbfc8599304b6f8c324888da0a5ab97e-https://forum.arbitrum.foundation/t/step-committee-recommendations/25097"":{""status"":""not_posted"",""post"":null},""0x249a8e8aef5dc59da18b72e7d14ace5197ec6242675ab7f82b3d3f17f71bb13b-https://forum.arbitrum.foundation/t/improving-predictability-in-arbitrum-dao-s-operations/25136"":{""status"":""posted"",""post"":""https://forum.arbitrum.foundation/t/25136/45""},""0xd096c5d610d4455bcae4bff719d18345939c5d6b20d56c6a1f37d0247ad10f71-https://forum.arbitrum.foundation/t/jumpstart-fund-for-dao-improvement/25557/3"":{""status"":""posted"",""post"":""https://forum.arbitrum.foundation/t/25557/10""},""0x07bea6e32d32b4d3ed20faec6950c3546e2319bc2497716c53ee05995d4a00eb-https://forum.arbitrum.foundation/t/potential-misuse-of-funds-furucombo/25496"":{""status"":""not_posted"",""post"":null},""# [Non-Constitutional] - Subsidy Fund Pr"":{""status"":""not_posted"",""post"":null},""0xd6138aaca39742a1a56f3219a74a4258e0786aa5494cdfbe752f23277c1b947f-https://forum.arbitrum.foundation/t/temperature-check-change-arbitrum-expansion-program-to-allow-deployments-of-new-orbit-chains-on-any-blockchain/23280"":{""status"":""posted"",""post"":""https://forum.arbitrum.foundation/t/23280/35""},""# [NON-CONSTITUTIONAL] Pilot Phase: Arbi"":{""status"":""not_posted"",""post"":null}}}","{""tn"":5,""rn"":3,""score"":""9.00"",""updated"":""manually""}",,,,,null,,,null
12268,0x47e98aa12db2017295d33e94002521820442f827,elcasio.eth,0xCasio,,,TRUE,61344,"[""defipm""]",12.00,60,77.00,3850,0,,"{""score"":""15.00"",""tn"":5,""rn"":5}","{""score"":""25.00"",""tn"":2,""rn"":2}","{""tn"":7,""rn"":7,""score"":""25.00"",""updated"":""manually"",""breakdown"":{""0xdc8ec106f526902d3cf15757f014b0db627ff974f40e4a0b9cd5d8850254f675-https://forum.arbitrum.foundation/t/non-constitutional-subsidy-fund-for-security-services/22958"":{""status"":""not_posted"",""post"":null},""0x0e6052ecf62577ec99ee7f1312c6c56ccbfc8599304b6f8c324888da0a5ab97e-https://forum.arbitrum.foundation/t/step-committee-recommendations/25097"":{""status"":""not_posted"",""post"":null},""0x249a8e8aef5dc59da18b72e7d14ace5197ec6242675ab7f82b3d3f17f71bb13b-https://forum.arbitrum.foundation/t/improving-predictability-in-arbitrum-dao-s-operations/25136"":{""status"":""not_posted"",""post"":null},""0xd096c5d610d4455bcae4bff719d18345939c5d6b20d56c6a1f37d0247ad10f71-https://forum.arbitrum.foundation/t/jumpstart-fund-for-dao-improvement/25557/3"":{""status"":""not_posted"",""post"":null},""0x07bea6e32d32b4d3ed20faec6950c3546e2319bc2497716c53ee05995d4a00eb-https://forum.arbitrum.foundation/t/potential-misuse-of-funds-furucombo/25496"":{""status"":""not_posted"",""post"":null},""# [Non-Constitutional] - Subsidy Fund Pr"":{""status"":""not_posted"",""post"":null},""0xd6138aaca39742a1a56f3219a74a4258e0786aa5494cdfbe752f23277c1b947f-https://forum.arbitrum.foundation/t/temperature-check-change-arbitrum-expansion-program-to-allow-deployments-of-new-orbit-chains-on-any-blockchain/23280"":{""status"":""not_posted"",""post"":null},""# [NON-CONSTITUTIONAL] Pilot Phase: Arbi"":{""status"":""not_posted"",""post"":null}}}","{""tn"":5,""rn"":0,""score"":""0.00"",""updated"":""manually""}",,,,,null,,,null
12274,0x5a35923ed6950eff4412ef6d27cea8b1d405a844,,Bobbay,,https://forum.arbitrum.foundation/t/bobbay-delegate-communication-thread/20997,TRUE,5004,"[""bobbay""]",9.80,49,74.80,3740,0,,"{""score"":""15.00"",""tn"":5,""rn"":5}","{""score"":""25.00"",""tn"":2,""rn"":2}","{""tn"":7,""rn"":7,""score"":""25.00"",""updated"":""manually"",""breakdown"":{""0xdc8ec106f526902d3cf15757f014b0db627ff974f40e4a0b9cd5d8850254f675-https://forum.arbitrum.foundation/t/non-constitutional-subsidy-fund-for-security-services/22958"":{""status"":""posted"",""post"":""https://forum.arbitrum.foundation/t/22958/32""},""0x0e6052ecf62577ec99ee7f1312c6c56ccbfc8599304b6f8c324888da0a5ab97e-https://forum.arbitrum.foundation/t/step-committee-recommendations/25097"":{""status"":""posted"",""post"":""https://forum.arbitrum.foundation/t/bobbay-delegate-communication-thread/20997""},""0x249a8e8aef5dc59da18b72e7d14ace5197ec6242675ab7f82b3d3f17f71bb13b-https://forum.arbitrum.foundation/t/improving-predictability-in-arbitrum-dao-s-operations/25136"":{""status"":""posted"",""post"":""https://forum.arbitrum.foundation/t/bobbay-delegate-communication-thread/20997""},""0xd096c5d610d4455bcae4bff719d18345939c5d6b20d56c6a1f37d0247ad10f71-https://forum.arbitrum.foundation/t/jumpstart-fund-for-dao-improvement/25557/3"":{""status"":""posted"",""post"":""https://forum.arbitrum.foundation/t/bobbay-delegate-communication-thread/20997""},""0x07bea6e32d32b4d3ed20faec6950c3546e2319bc2497716c53ee05995d4a00eb-https://forum.arbitrum.foundation/t/potential-misuse-of-funds-furucombo/25496"":{""status"":""posted"",""post"":""https://forum.arbitrum.foundation/t/bobbay-delegate-communication-thread/20997""},""# [Non-Constitutional] - Subsidy Fund Pr"":{""status"":""not_posted"",""post"":null},""0xd6138aaca39742a1a56f3219a74a4258e0786aa5494cdfbe752f23277c1b947f-https://forum.arbitrum.foundation/t/temperature-check-change-arbitrum-expansion-program-to-allow-deployments-of-new-orbit-chains-on-any-blockchain/23280"":{""status"":""posted"",""post"":""https://forum.arbitrum.foundation/t/bobbay-delegate-communication-thread/20997""},""# [NON-CONSTITUTIONAL] Pilot Phase: Arbi"":{""status"":""not_posted"",""post"":null}}}","{""tn"":0,""rn"":0,""score"":""0.00"",""updated"":""manually""}",,,,,null,,,null
12262,0x2ef27b114917dd53f8633440a7c0328fef132e2f,,MUX Protocol,,,TRUE,10213364,"[""realdumbird"",""jean_mux""]",14.80,74,73.23,3661.5,0,,"{""score"":""12.00"",""tn"":5,""rn"":4}","{""score"":""25.00"",""tn"":2,""rn"":2}","{""tn"":7,""rn"":6,""score"":""21.43"",""updated"":""manually"",""breakdown"":{""0xdc8ec106f526902d3cf15757f014b0db627ff974f40e4a0b9cd5d8850254f675-https://forum.arbitrum.foundation/t/non-constitutional-subsidy-fund-for-security-services/22958"":{""status"":""not_posted"",""post"":null},""0x0e6052ecf62577ec99ee7f1312c6c56ccbfc8599304b6f8c324888da0a5ab97e-https://forum.arbitrum.foundation/t/step-committee-recommendations/25097"":{""status"":""not_posted"",""post"":null},""0x249a8e8aef5dc59da18b72e7d14ace5197ec6242675ab7f82b3d3f17f71bb13b-https://forum.arbitrum.foundation/t/improving-predictability-in-arbitrum-dao-s-operations/25136"":{""status"":""not_posted"",""post"":null},""0xd096c5d610d4455bcae4bff719d18345939c5d6b20d56c6a1f37d0247ad10f71-https://forum.arbitrum.foundation/t/jumpstart-fund-for-dao-improvement/25557/3"":{""status"":""not_posted"",""post"":null},""0x07bea6e32d32b4d3ed20faec6950c3546e2319bc2497716c53ee05995d4a00eb-https://forum.arbitrum.foundation/t/potential-misuse-of-funds-furucombo/25496"":{""status"":""not_posted"",""post"":null},""# [Non-Constitutional] - Subsidy Fund Pr"":{""status"":""not_posted"",""post"":null},""0xd6138aaca39742a1a56f3219a74a4258e0786aa5494cdfbe752f23277c1b947f-https://forum.arbitrum.foundation/t/temperature-check-change-arbitrum-expansion-program-to-allow-deployments-of-new-orbit-chains-on-any-blockchain/23280"":{""status"":""not_posted"",""post"":null},""# [NON-CONSTITUTIONAL] Pilot Phase: Arbi"":{""status"":""not_posted"",""post"":null}}}","{""tn"":5,""rn"":0,""score"":""0.00"",""updated"":""manually""}",,,,,null,,,null
