id,publicAddress,ensName,name,profilePicture,discussionThread,incentiveOptedIn,votingPower,discourseHandles,participationRate,participationRatePercent,totalParticipation,payment,bonusPoint,updated,snapshotVoting,onChainVoting,communicatingRationale,commentingProposal,securityCouncilVotePenalty,securityPenaltyBreakdown,votingPowerMultiplier,votingPowerAverage,votingPowerBreakdown,monthlyCalls,biweeklyCalls,delegateFeedback
17123,0x8b580433568e521ad351b92b98150c0c65ce69b7,mrjackalop.eth,,,,FALSE,11630,"[""danielo""]",2.80,14,44.27,2213.5,0,,"{""score"":""15.00"",""tn"":14,""rn"":14}","{""score"":""25.00"",""tn"":3,""rn"":3}","{""score"":""1.47"",""tn"":17,""rn"":1,""breakdown"":{""# Funds to bootstrap the first BoLD vali"":{""status"":""not_posted"",""post"":null},""# ARB Staking: Unlock ARB Utility and Al"":{""status"":""not_posted"",""post"":null},""# Delegate to Voter Enfranchisement Pool"":{""status"":""not_posted"",""post"":null},""0x75d1aff7adb317bb629a334fba748fdd6ddac5ba1e64870b8abb4a12d6ed5a6f-https://forum.arbitrum.foundation/t/constitutional-extend-delay-on-l2time-lock/26470"":{""status"":""not_posted"",""post"":null},""0x92b4ac07fbadbb32c30f502880c4dfb1c4882c32d6ae84c2307f9f01dec079c7-"":{""status"":""not_posted"",""post"":null},""0xc6cb49223880ff49077d74260c44845ed18c3a1825a9a3941af454106f700c50-https://forum.arbitrum.foundation/t/delegate-to-a-public-access-public-good-citizen-enfranchisement-pool-through-event-horizon/21523?u=eventhorizondao"":{""status"":""not_posted"",""post"":null},""0x66812a5c91fe5f590965148c76f1ca609fdc5ded722544673c275a3b2ed94549-https://forum.arbitrum.foundation/t/arbitrum-dao-procurement-committee-phase-ii-proposal/26441"":{""status"":""not_posted"",""post"":null},""0xb761aeef86e9c7a12a7c7326f28cb10bd0d9d94a83041624dc5d03628c3f5c94-https://forum.arbitrum.foundation/t/rfc-pyth-network-arbitrum-ltipp-extension-request/26533/1"":{""status"":""not_posted"",""post"":null},""0x22f9e560d0a4aac46cc1e49ea71858d531226d0750409acdbfd766fa9c5eb1cb-https://forum.arbitrum.foundation/t/enhancing-multichain-governance-upgrading-rari-governance-token-on-arbitrum/26096"":{""status"":""not_posted"",""post"":null},""0x9db0ec7f1e6dbdaaa472eaabad7c69fac93d4453e01ce04f1971a4cbd3655ba4-https://forum.arbitrum.foundation/t/rfc-synthetix-ltip-grant-extension-request/26524/1"":{""status"":""not_posted"",""post"":null},""0xbe03044e4eeddfe838b719cffe234aced53238da1cef7f3e5e8c2a86aadcccb6-"":{""status"":""not_posted"",""post"":null},""0x785e8ed145d34ab4c9fea725cf0ce31267f90bc2ed4423e6e718c5e736e84c06-https://forum.arbitrum.foundation/t/rfc-aave-dao-ltipp-grant-extension-request/26612"":{""status"":""not_posted"",""post"":null},""0xffe9bb38228fdaf3d121140856fd2d51c2ca7f8e0d1021c07e791cebb541129a-https://forum.arbitrum.foundation/t/constitutional-aip-proposal-to-adopt-timeboost-a-new-transaction-ordering-policy/25167/1"":{""status"":""not_posted"",""post"":null},""0xd05fe5e629072098183d454fb5084715a19d5b3285af2b87c3dad7b61d614954-https://forum.arbitrum.foundation/t/non-constitutional-terms-of-tenure-for-step-program-manager/26675"":{""status"":""not_posted"",""post"":null},""0x8f242363dbc69d640799b461b27ba7b957ab13af87389b699639ba335b8b5e91-"":{""status"":""not_posted"",""post"":null},""0x41bc78325225705741c2eaebd9352bde74c2b28867e1a7321ccab0fa8fd5c2b7-https://forum.arbitrum.foundation/t/govhack-devcon-in-bangkok-hack-humanity/26634"":{""status"":""posted"",""post"":""https://forum.arbitrum.foundation/t/26634/9""},""0x852b7e7bc83db6c3628695816647bdeb9825d10e445a71dcc94e651b2f8a71b9-https://forum.arbitrum.foundation/t/non-constitutional-funds-to-bolster-foundation-s-strategic-partnerships-budget/26775"":{""status"":""not_posted"",""post"":null}}}","{""score"":0,""tn"":0,""rn"":0}",,,,,null,,,null
17069,0xca5dbd9bc734de621cc5389a19ae1e713f20403b,,,,,FALSE,50000,"[""immutablelawyer""]",2.80,14,42.92,2146,0,,"{""score"":""10.71"",""tn"":14,""rn"":10}","{""score"":""25.00"",""tn"":3,""rn"":3}","{""score"":""4.41"",""tn"":17,""rn"":3,""breakdown"":{""# Funds to bootstrap the first BoLD vali"":{""status"":""not_posted"",""post"":null},""# ARB Staking: Unlock ARB Utility and Al"":{""status"":""not_posted"",""post"":null},""# Delegate to Voter Enfranchisement Pool"":{""status"":""not_posted"",""post"":null},""0x75d1aff7adb317bb629a334fba748fdd6ddac5ba1e64870b8abb4a12d6ed5a6f-https://forum.arbitrum.foundation/t/constitutional-extend-delay-on-l2time-lock/26470"":{""status"":""posted"",""post"":""https://forum.arbitrum.foundation/t/26470/5""},""0x92b4ac07fbadbb32c30f502880c4dfb1c4882c32d6ae84c2307f9f01dec079c7-"":{""status"":""not_posted"",""post"":null},""0xc6cb49223880ff49077d74260c44845ed18c3a1825a9a3941af454106f700c50-https://forum.arbitrum.foundation/t/delegate-to-a-public-access-public-good-citizen-enfranchisement-pool-through-event-horizon/21523?u=eventhorizondao"":{""status"":""not_posted"",""post"":null},""0x66812a5c91fe5f590965148c76f1ca609fdc5ded722544673c275a3b2ed94549-https://forum.arbitrum.foundation/t/arbitrum-dao-procurement-committee-phase-ii-proposal/26441"":{""status"":""posted"",""post"":""https://forum.arbitrum.foundation/t/26441/5""},""0xb761aeef86e9c7a12a7c7326f28cb10bd0d9d94a83041624dc5d03628c3f5c94-https://forum.arbitrum.foundation/t/rfc-pyth-network-arbitrum-ltipp-extension-request/26533/1"":{""status"":""not_posted"",""post"":null},""0x22f9e560d0a4aac46cc1e49ea71858d531226d0750409acdbfd766fa9c5eb1cb-https://forum.arbitrum.foundation/t/enhancing-multichain-governance-upgrading-rari-governance-token-on-arbitrum/26096"":{""status"":""not_posted"",""post"":null},""0x9db0ec7f1e6dbdaaa472eaabad7c69fac93d4453e01ce04f1971a4cbd3655ba4-https://forum.arbitrum.foundation/t/rfc-synthetix-ltip-grant-extension-request/26524/1"":{""status"":""not_posted"",""post"":null},""0xbe03044e4eeddfe838b719cffe234aced53238da1cef7f3e5e8c2a86aadcccb6-"":{""status"":""not_posted"",""post"":null},""0x785e8ed145d34ab4c9fea725cf0ce31267f90bc2ed4423e6e718c5e736e84c06-https://forum.arbitrum.foundation/t/rfc-aave-dao-ltipp-grant-extension-request/26612"":{""status"":""not_posted"",""post"":null},""0xffe9bb38228fdaf3d121140856fd2d51c2ca7f8e0d1021c07e791cebb541129a-https://forum.arbitrum.foundation/t/constitutional-aip-proposal-to-adopt-timeboost-a-new-transaction-ordering-policy/25167/1"":{""status"":""not_posted"",""post"":null},""0xd05fe5e629072098183d454fb5084715a19d5b3285af2b87c3dad7b61d614954-https://forum.arbitrum.foundation/t/non-constitutional-terms-of-tenure-for-step-program-manager/26675"":{""status"":""not_posted"",""post"":null},""0x8f242363dbc69d640799b461b27ba7b957ab13af87389b699639ba335b8b5e91-"":{""status"":""not_posted"",""post"":null},""0x41bc78325225705741c2eaebd9352bde74c2b28867e1a7321ccab0fa8fd5c2b7-https://forum.arbitrum.foundation/t/govhack-devcon-in-bangkok-hack-humanity/26634"":{""status"":""posted"",""post"":""https://forum.arbitrum.foundation/t/26634/56""},""0x852b7e7bc83db6c3628695816647bdeb9825d10e445a71dcc94e651b2f8a71b9-https://forum.arbitrum.foundation/t/non-constitutional-funds-to-bolster-foundation-s-strategic-partnerships-budget/26775"":{""status"":""not_posted"",""post"":null}}}","{""score"":0,""tn"":0,""rn"":0}",,,,,null,,,null
17037,0x731a4091f904d6269a3a929e2a06101b579f7c89,,,,,FALSE,19445,[],10.20,51,35.20,1760,0,,"{""score"":""0.00"",""tn"":14,""rn"":0}","{""score"":""25.00"",""tn"":3,""rn"":3}","{""score"":""0.00"",""tn"":17,""rn"":0,""breakdown"":{}}","{""score"":0,""tn"":0,""rn"":0}",,,,,null,,,null
19635,0x7a45ee0be5c4bdc938a5f00a2aef393f46502d26,,LobbyFi (lobbyfi.xyz),https://images-ext-1.discordapp.net/external/u6Z9NDvtd8vzf2O4eYZElZzHh9B-A4kmVeP9czhpwYc/https/i.imgur.com/HThYDI4.png?format=webp&quality=lossless&width=638&height=600,,FALSE,11143581,"[""lobbyfi""]",2.40,12,34.90,1745,0,,"{""score"":""7.50"",""tn"":14,""rn"":7}","{""score"":""25.00"",""tn"":3,""rn"":3}","{""score"":""0.00"",""tn"":17,""rn"":0,""breakdown"":{}}","{""score"":0,""tn"":0,""rn"":0}",,,,,null,,,null
17039,0x7b0befc5b043148cd7bd5cfeeef7bc63d28edec0,layer3xyz.eth,,,,FALSE,1264426,[],13.40,67,34.36,1718,0,,"{""score"":""4.29"",""tn"":14,""rn"":4}","{""score"":""16.67"",""tn"":3,""rn"":2}","{""score"":""0.00"",""tn"":17,""rn"":0,""breakdown"":{}}","{""score"":0,""tn"":0,""rn"":0}",,,,,null,,,null
17060,0xb4c064f466931b8d0f637654c916e3f203c46f13,,,,,FALSE,32904894,[],2.80,14,34.23,1711.5,0,,"{""score"":""6.43"",""tn"":14,""rn"":6}","{""score"":""25.00"",""tn"":3,""rn"":3}","{""score"":""0.00"",""tn"":17,""rn"":0,""breakdown"":{}}","{""score"":0,""tn"":0,""rn"":0}",,,,,null,,,null
17009,0x0610623d8e9ac26bac3e53b9144d6e46d60691d1,,,https://pbs.twimg.com/profile_images/1524798074962464769/CHKnFgnm_400x400.png,,FALSE,119035,"[""dennison""]",7.40,37,24.07,1203.5,0,,"{""score"":""0.00"",""tn"":14,""rn"":0}","{""score"":""16.67"",""tn"":3,""rn"":2}","{""score"":""0.00"",""tn"":17,""rn"":0,""breakdown"":{}}","{""score"":0,""tn"":0,""rn"":0}",,,,,null,,,null
17011,0x0a9eeddaa65546ad35d3f0ac9e6f09575e4c9297,woofi.eth,WOOFi.eth,,,FALSE,96811,"[""woofi""]",6.60,33,23.27,1163.5,0,,"{""score"":""0.00"",""tn"":14,""rn"":0}","{""score"":""16.67"",""tn"":3,""rn"":2}","{""score"":""0.00"",""tn"":17,""rn"":0,""breakdown"":{""# Funds to bootstrap the first BoLD vali"":{""status"":""not_posted"",""post"":null},""# ARB Staking: Unlock ARB Utility and Al"":{""status"":""not_posted"",""post"":null},""# Delegate to Voter Enfranchisement Pool"":{""status"":""not_posted"",""post"":null},""0x75d1aff7adb317bb629a334fba748fdd6ddac5ba1e64870b8abb4a12d6ed5a6f-https://forum.arbitrum.foundation/t/constitutional-extend-delay-on-l2time-lock/26470"":{""status"":""not_posted"",""post"":null},""0x92b4ac07fbadbb32c30f502880c4dfb1c4882c32d6ae84c2307f9f01dec079c7-"":{""status"":""not_posted"",""post"":null},""0xc6cb49223880ff49077d74260c44845ed18c3a1825a9a3941af454106f700c50-https://forum.arbitrum.foundation/t/delegate-to-a-public-access-public-good-citizen-enfranchisement-pool-through-event-horizon/21523?u=eventhorizondao"":{""status"":""not_posted"",""post"":null},""0x66812a5c91fe5f590965148c76f1ca609fdc5ded722544673c275a3b2ed94549-https://forum.arbitrum.foundation/t/arbitrum-dao-procurement-committee-phase-ii-proposal/26441"":{""status"":""not_posted"",""post"":null},""0xb761aeef86e9c7a12a7c7326f28cb10bd0d9d94a83041624dc5d03628c3f5c94-https://forum.arbitrum.foundation/t/rfc-pyth-network-arbitrum-ltipp-extension-request/26533/1"":{""status"":""not_posted"",""post"":null},""0x22f9e560d0a4aac46cc1e49ea71858d531226d0750409acdbfd766fa9c5eb1cb-https://forum.arbitrum.foundation/t/enhancing-multichain-governance-upgrading-rari-governance-token-on-arbitrum/26096"":{""status"":""not_posted"",""post"":null},""0x9db0ec7f1e6dbdaaa472eaabad7c69fac93d4453e01ce04f1971a4cbd3655ba4-https://forum.arbitrum.foundation/t/rfc-synthetix-ltip-grant-extension-request/26524/1"":{""status"":""not_posted"",""post"":null},""0xbe03044e4eeddfe838b719cffe234aced53238da1cef7f3e5e8c2a86aadcccb6-"":{""status"":""not_posted"",""post"":null},""0x785e8ed145d34ab4c9fea725cf0ce31267f90bc2ed4423e6e718c5e736e84c06-https://forum.arbitrum.foundation/t/rfc-aave-dao-ltipp-grant-extension-request/26612"":{""status"":""not_posted"",""post"":null},""0xffe9bb38228fdaf3d121140856fd2d51c2ca7f8e0d1021c07e791cebb541129a-https://forum.arbitrum.foundation/t/constitutional-aip-proposal-to-adopt-timeboost-a-new-transaction-ordering-policy/25167/1"":{""status"":""not_posted"",""post"":null},""0xd05fe5e629072098183d454fb5084715a19d5b3285af2b87c3dad7b61d614954-https://forum.arbitrum.foundation/t/non-constitutional-terms-of-tenure-for-step-program-manager/26675"":{""status"":""not_posted"",""post"":null},""0x8f242363dbc69d640799b461b27ba7b957ab13af87389b699639ba335b8b5e91-"":{""status"":""not_posted"",""post"":null},""0x41bc78325225705741c2eaebd9352bde74c2b28867e1a7321ccab0fa8fd5c2b7-https://forum.arbitrum.foundation/t/govhack-devcon-in-bangkok-hack-humanity/26634"":{""status"":""not_posted"",""post"":null},""0x852b7e7bc83db6c3628695816647bdeb9825d10e445a71dcc94e651b2f8a71b9-https://forum.arbitrum.foundation/t/non-constitutional-funds-to-bolster-foundation-s-strategic-partnerships-budget/26775"":{""status"":""not_posted"",""post"":null}}}","{""score"":0,""tn"":0,""rn"":0}",,,,,null,,,null
17024,0x400e3ab48b2ccd2420ec04ba0ee9c94bb54a0b1c,powerkee.eth,,,,FALSE,78,[],10.60,53,21.07,1053.5,0,,"{""score"":""2.14"",""tn"":14,""rn"":2}","{""score"":""8.33"",""tn"":3,""rn"":1}","{""score"":""0.00"",""tn"":17,""rn"":0,""breakdown"":{}}","{""score"":0,""tn"":0,""rn"":0}",,,,,null,,,null
17080,0xf92f185abd9e00f56cb11b0b709029633d1e37b4,,,,,FALSE,10185905,[],9.40,47,20.94,1047,0,,"{""score"":""3.21"",""tn"":14,""rn"":3}","{""score"":""8.33"",""tn"":3,""rn"":1}","{""score"":""0.00"",""tn"":17,""rn"":0,""breakdown"":{}}","{""score"":0,""tn"":0,""rn"":0}",,,,,null,,,null
19623,0x3b9f47629cd4d5903cf3eb897aac4f6b41dd2589,danimim.eth,danimim.eth,,,FALSE,14412,"[""danimim""]",3.20,16,19.87,993.5,0,,"{""score"":""0.00"",""tn"":14,""rn"":0}","{""score"":""16.67"",""tn"":3,""rn"":2}","{""score"":""0.00"",""tn"":17,""rn"":0,""breakdown"":{""0x75d1aff7adb317bb629a334fba748fdd6ddac5ba1e64870b8abb4a12d6ed5a6f-https://forum.arbitrum.foundation/t/constitutional-extend-delay-on-l2time-lock/26470"":{""status"":""not_posted"",""post"":null},""0x92b4ac07fbadbb32c30f502880c4dfb1c4882c32d6ae84c2307f9f01dec079c7-"":{""status"":""not_posted"",""post"":null},""0xc6cb49223880ff49077d74260c44845ed18c3a1825a9a3941af454106f700c50-https://forum.arbitrum.foundation/t/delegate-to-a-public-access-public-good-citizen-enfranchisement-pool-through-event-horizon/21523?u=eventhorizondao"":{""status"":""not_posted"",""post"":null},""0x66812a5c91fe5f590965148c76f1ca609fdc5ded722544673c275a3b2ed94549-https://forum.arbitrum.foundation/t/arbitrum-dao-procurement-committee-phase-ii-proposal/26441"":{""status"":""not_posted"",""post"":null},""0xb761aeef86e9c7a12a7c7326f28cb10bd0d9d94a83041624dc5d03628c3f5c94-https://forum.arbitrum.foundation/t/rfc-pyth-network-arbitrum-ltipp-extension-request/26533/1"":{""status"":""not_posted"",""post"":null},""0x22f9e560d0a4aac46cc1e49ea71858d531226d0750409acdbfd766fa9c5eb1cb-https://forum.arbitrum.foundation/t/enhancing-multichain-governance-upgrading-rari-governance-token-on-arbitrum/26096"":{""status"":""not_posted"",""post"":null},""0x9db0ec7f1e6dbdaaa472eaabad7c69fac93d4453e01ce04f1971a4cbd3655ba4-https://forum.arbitrum.foundation/t/rfc-synthetix-ltip-grant-extension-request/26524/1"":{""status"":""not_posted"",""post"":null},""0xbe03044e4eeddfe838b719cffe234aced53238da1cef7f3e5e8c2a86aadcccb6-"":{""status"":""not_posted"",""post"":null},""0x785e8ed145d34ab4c9fea725cf0ce31267f90bc2ed4423e6e718c5e736e84c06-https://forum.arbitrum.foundation/t/rfc-aave-dao-ltipp-grant-extension-request/26612"":{""status"":""not_posted"",""post"":null},""0xffe9bb38228fdaf3d121140856fd2d51c2ca7f8e0d1021c07e791cebb541129a-https://forum.arbitrum.foundation/t/constitutional-aip-proposal-to-adopt-timeboost-a-new-transaction-ordering-policy/25167/1"":{""status"":""not_posted"",""post"":null},""0xd05fe5e629072098183d454fb5084715a19d5b3285af2b87c3dad7b61d614954-https://forum.arbitrum.foundation/t/non-constitutional-terms-of-tenure-for-step-program-manager/26675"":{""status"":""not_posted"",""post"":null},""0x8f242363dbc69d640799b461b27ba7b957ab13af87389b699639ba335b8b5e91-"":{""status"":""not_posted"",""post"":null},""0x41bc78325225705741c2eaebd9352bde74c2b28867e1a7321ccab0fa8fd5c2b7-https://forum.arbitrum.foundation/t/govhack-devcon-in-bangkok-hack-humanity/26634"":{""status"":""not_posted"",""post"":null},""0x852b7e7bc83db6c3628695816647bdeb9825d10e445a71dcc94e651b2f8a71b9-https://forum.arbitrum.foundation/t/non-constitutional-funds-to-bolster-foundation-s-strategic-partnerships-budget/26775"":{""status"":""not_posted"",""post"":null},""# Funds to bootstrap the first BoLD vali"":{""status"":""not_posted"",""post"":null},""# ARB Staking: Unlock ARB Utility and Al"":{""status"":""not_posted"",""post"":null},""# Delegate to Voter Enfranchisement Pool"":{""status"":""not_posted"",""post"":null}}}","{""score"":0,""tn"":0,""rn"":0}",,,,,null,,,null
17068,0xc560d89d663b31110e164354c6377d8845ed4db3,basve.eth,,,,FALSE,37687,[],6.60,33,17.07,853.5,0,,"{""score"":""2.14"",""tn"":14,""rn"":2}","{""score"":""8.33"",""tn"":3,""rn"":1}","{""score"":""0.00"",""tn"":17,""rn"":0,""breakdown"":{}}","{""score"":0,""tn"":0,""rn"":0}",,,,,null,,,null
17077,0xf0ea58b65c82c48ce69f0abd68d178e7764c4ba2,lucky-s.eth,,,,FALSE,62907,[],15.40,77,15.40,770,0,,"{""score"":""0.00"",""tn"":14,""rn"":0}","{""score"":""0.00"",""tn"":3,""rn"":0}","{""score"":""0.00"",""tn"":17,""rn"":0,""breakdown"":{}}","{""score"":0,""tn"":0,""rn"":0}",,,,,null,,,null
17022,0x3d1846ea60001a3bc21438d76f3958422fe89adb,alphainsiders.eth,Alpha Insiders,https://pbs.twimg.com/profile_images/1578368265369395200/XxXe3vKd_400x400.png,,FALSE,341248,[],9.40,47,12.61,630.5,0,,"{""score"":""3.21"",""tn"":14,""rn"":3}","{""score"":""0.00"",""tn"":3,""rn"":0}","{""score"":""0.00"",""tn"":17,""rn"":0,""breakdown"":{}}","{""score"":0,""tn"":0,""rn"":0}",,,,,null,,,null
17064,0xbbe98d590d7eb99f4a236587f2441826396053d3,,,,,FALSE,826335,[],8.40,42,10.54,527,0,,"{""score"":""2.14"",""tn"":14,""rn"":2}","{""score"":""0.00"",""tn"":3,""rn"":0}","{""score"":""0.00"",""tn"":17,""rn"":0,""breakdown"":{}}","{""score"":0,""tn"":0,""rn"":0}",,,,,null,,,null
17038,0x79c4213a328e3b4f1d87b4953c14759399db25e2,gasgil.eth,,,,FALSE,2988476,"[""litocoen""]",4.60,23,8.89,444.5,0,,"{""score"":""4.29"",""tn"":14,""rn"":4}","{""score"":""0.00"",""tn"":3,""rn"":0}","{""score"":""0.00"",""tn"":17,""rn"":0,""breakdown"":{""# Funds to bootstrap the first BoLD vali"":{""status"":""not_posted"",""post"":null},""# ARB Staking: Unlock ARB Utility and Al"":{""status"":""not_posted"",""post"":null},""# Delegate to Voter Enfranchisement Pool"":{""status"":""not_posted"",""post"":null},""0x75d1aff7adb317bb629a334fba748fdd6ddac5ba1e64870b8abb4a12d6ed5a6f-https://forum.arbitrum.foundation/t/constitutional-extend-delay-on-l2time-lock/26470"":{""status"":""not_posted"",""post"":null},""0x92b4ac07fbadbb32c30f502880c4dfb1c4882c32d6ae84c2307f9f01dec079c7-"":{""status"":""not_posted"",""post"":null},""0xc6cb49223880ff49077d74260c44845ed18c3a1825a9a3941af454106f700c50-https://forum.arbitrum.foundation/t/delegate-to-a-public-access-public-good-citizen-enfranchisement-pool-through-event-horizon/21523?u=eventhorizondao"":{""status"":""not_posted"",""post"":null},""0x66812a5c91fe5f590965148c76f1ca609fdc5ded722544673c275a3b2ed94549-https://forum.arbitrum.foundation/t/arbitrum-dao-procurement-committee-phase-ii-proposal/26441"":{""status"":""not_posted"",""post"":null},""0xb761aeef86e9c7a12a7c7326f28cb10bd0d9d94a83041624dc5d03628c3f5c94-https://forum.arbitrum.foundation/t/rfc-pyth-network-arbitrum-ltipp-extension-request/26533/1"":{""status"":""not_posted"",""post"":null},""0x22f9e560d0a4aac46cc1e49ea71858d531226d0750409acdbfd766fa9c5eb1cb-https://forum.arbitrum.foundation/t/enhancing-multichain-governance-upgrading-rari-governance-token-on-arbitrum/26096"":{""status"":""not_posted"",""post"":null},""0x9db0ec7f1e6dbdaaa472eaabad7c69fac93d4453e01ce04f1971a4cbd3655ba4-https://forum.arbitrum.foundation/t/rfc-synthetix-ltip-grant-extension-request/26524/1"":{""status"":""not_posted"",""post"":null},""0xbe03044e4eeddfe838b719cffe234aced53238da1cef7f3e5e8c2a86aadcccb6-"":{""status"":""not_posted"",""post"":null},""0x785e8ed145d34ab4c9fea725cf0ce31267f90bc2ed4423e6e718c5e736e84c06-https://forum.arbitrum.foundation/t/rfc-aave-dao-ltipp-grant-extension-request/26612"":{""status"":""not_posted"",""post"":null},""0xffe9bb38228fdaf3d121140856fd2d51c2ca7f8e0d1021c07e791cebb541129a-https://forum.arbitrum.foundation/t/constitutional-aip-proposal-to-adopt-timeboost-a-new-transaction-ordering-policy/25167/1"":{""status"":""not_posted"",""post"":null},""0xd05fe5e629072098183d454fb5084715a19d5b3285af2b87c3dad7b61d614954-https://forum.arbitrum.foundation/t/non-constitutional-terms-of-tenure-for-step-program-manager/26675"":{""status"":""not_posted"",""post"":null},""0x8f242363dbc69d640799b461b27ba7b957ab13af87389b699639ba335b8b5e91-"":{""status"":""not_posted"",""post"":null},""0x41bc78325225705741c2eaebd9352bde74c2b28867e1a7321ccab0fa8fd5c2b7-https://forum.arbitrum.foundation/t/govhack-devcon-in-bangkok-hack-humanity/26634"":{""status"":""not_posted"",""post"":null},""0x852b7e7bc83db6c3628695816647bdeb9825d10e445a71dcc94e651b2f8a71b9-https://forum.arbitrum.foundation/t/non-constitutional-funds-to-bolster-foundation-s-strategic-partnerships-budget/26775"":{""status"":""not_posted"",""post"":null}}}","{""score"":0,""tn"":0,""rn"":0}",,,,,null,,,null
17054,0xaafdd78af4f90ab649b94e5ef8430d27174a084c,tosdis.eth,,,,FALSE,56754,[],6.00,30,8.14,407,0,,"{""score"":""2.14"",""tn"":14,""rn"":2}","{""score"":""0.00"",""tn"":3,""rn"":0}","{""score"":""0.00"",""tn"":17,""rn"":0,""breakdown"":{}}","{""score"":0,""tn"":0,""rn"":0}",,,,,null,,,null
17074,0xdb5781a835b60110298ff7205d8ef9678ff1f800,yoav.eth,,,,FALSE,14112492,[],7.00,35,8.07,403.5,0,,"{""score"":""1.07"",""tn"":14,""rn"":1}","{""score"":""0.00"",""tn"":3,""rn"":0}","{""score"":""0.00"",""tn"":17,""rn"":0,""breakdown"":{}}","{""score"":0,""tn"":0,""rn"":0}",,,,,null,,,null
17047,0x9808e45c613eba00ba18fb3d314dc4d4712c4a85,,,,,FALSE,2299212,[],6.60,33,7.67,383.5,0,,"{""score"":""1.07"",""tn"":14,""rn"":1}","{""score"":""0.00"",""tn"":3,""rn"":0}","{""score"":""0.00"",""tn"":17,""rn"":0,""breakdown"":{}}","{""score"":0,""tn"":0,""rn"":0}",,,,,null,,,null
17016,0x190473b3071946df65306989972706a4c006a561,chainlinkgod.eth,,,,FALSE,2241471,[],5.60,28,5.60,280,0,,"{""score"":""0.00"",""tn"":14,""rn"":0}","{""score"":""0.00"",""tn"":3,""rn"":0}","{""score"":""0.00"",""tn"":17,""rn"":0,""breakdown"":{}}","{""score"":0,""tn"":0,""rn"":0}",,,,,null,,,null
